kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Eriocapitella,Eriocapitella rivularis,30.714777,79.594873,0.8746928746928747,0.5596330275229358,0.6060606060606061,0.1128857606930157,0.7672634271099744,0.8435940099833611,0.2549889135254989,0.7866666666666666,0.8775510204081632,0.7933884297520661,0.9028268551236748,0.077382824787669,0.0692095949665749,0.0344827586206896,0.3816793893129771,0.0616767395010072,0.0440677966101694,0.0264203416765991,0.0154130702836004,0.0545505979977683,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1195845291786251,0.7667115603601439
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Linderniaceae,Torenia,Torenia crustacea,19.345945,72.786071,0.9439775910364144,0.1785714285714285,0.8541666666666666,0.057927127088014,0.7113702623906706,0.9617706237424548,0.0835820895522388,0.8507795100222717,0.9375,0.8237179487179487,0.9738562091503268,0.3365677321156773,0.4119795471146822,0.0851063829787234,0.6492537313432836,0.3565395095367847,0.0646766169154228,0.0584784927124066,0.4201873048907388,0.2948278775403616,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0056890012642225,0.7808659499658323
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia tuberosa,17.498722,78.403002,0.9390243902439024,0.3177570093457944,0.5135135135135135,0.245665548098434,0.7156398104265402,0.8980392156862745,0.2640845070422535,0.752,0.8482142857142857,0.8387096774193549,0.9065040650406504,0.1807137433561123,0.1172300981461286,0.2285714285714285,0.3931623931623931,0.1199904007679385,0.1881720430107527,0.0516,0.047029702970297,0.1494158249691289,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.025221238938053,0.7708940679667923
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus oleraceus,26.916667,75.816667,0.9134860050890584,0.361344537815126,0.6029411764705882,0.0874871890431379,0.7436619718309859,0.9011406844106464,0.22,0.8308351177730193,0.9036144578313252,0.7970588235294118,0.9468302658486708,0.073100288815855,0.0608822457163689,0.05,0.4319526627218935,0.0501618122977346,0.0490196078431372,0.0276004506196019,0.0370678883798417,0.0805617942959111,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0823529411764705,0.7712343659387192
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea cairica,9.808317,76.306669,0.946927374301676,0.2719298245614035,0.8541666666666666,0.080388427269997,0.7453416149068323,0.952,0.1540697674418604,0.8677884615384616,0.9353448275862069,0.8321917808219178,0.9758241758241758,0.4502524018889431,0.2885691446842526,0.0256410256410256,0.4732824427480916,0.3527867528271405,0.1549815498154981,0.1273617914625612,0.3660090423345664,0.3692070030895983,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.0173994387277829,0.7702665497893812
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha curcas,20.896093,81.588362,0.9495798319327732,0.1964285714285714,0.9130434782608696,0.0534042762833776,0.7201166180758017,0.971830985915493,0.0776119402985074,0.854586129753915,0.9333333333333332,0.8237179487179487,0.9846491228070176,0.4189414327822632,0.3212669683257919,0.2765957446808511,0.4135338345864661,0.3418757786082932,0.373134328358209,0.1348369698455503,0.3021852237252861,0.3041243689515027,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0015802781289506,0.7751058578700827
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Linderniaceae,Torenia,Torenia fournieri,9.720849,76.309509,0.9033078880407124,0.5210084033613446,0.3088235294117647,0.4251374266281562,0.8338028169014085,0.7324478178368121,0.5628571428571428,0.9044585987261148,0.7610441767068273,0.8676470588235294,0.8139059304703476,0.1078577830893337,0.1111921254101348,0.0111111111111111,0.6982248520710059,0.1131215063253898,0.0375816993464052,0.0910627112279384,0.0056226572261557,0.0799618496754145,0.9638553995372496,0.9879517615455774,0.6666666666666666,0.6923076923076923,0.0107266435986159,0.7746375220678184
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum philippense,11.859317,75.378406,0.9467787114845938,0.1785714285714285,0.8541666666666666,0.0570479632704894,0.7113702623906706,0.9617706237424548,0.0835820895522388,0.8530066815144766,0.9375,0.8237179487179487,0.9782135076252724,0.3100266362252664,0.366691015339664,0.0638297872340425,0.6444444444444445,0.3305177111716621,0.0646766169154228,0.0519018841094916,0.3768990634755463,0.2719396611315074,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0022123893805309,0.7803809805510814
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Syngonium,Syngonium podophyllum,28.553016,77.254165,0.8992628992628993,0.7431192660550459,0.3333333333333333,0.4267731456415809,0.9309462915601024,0.7154742096505824,0.5676274944567627,0.92,0.8639455782312925,0.955922865013774,0.8003533568904594,0.0644856873230575,0.081399921352733,0.0344827586206896,0.7709923664122137,0.0771734077173407,0.0779661016949152,0.0448947159316646,0.0057542129058775,0.0504172625689544,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.03280032800328,0.776647426370333
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia tuberosa,25.331511,82.467163,0.916030534351145,0.6554621848739496,0.2794117647058823,0.5190533867511413,0.9605633802816902,0.715370018975332,0.7171428571428572,0.9087048832271762,0.9859437751004017,0.9382352941176472,0.8057259713701431,0.0946120904292401,0.1126503827925628,0.0111111111111111,0.8224852071005917,0.116063548102383,0.0310457516339869,0.0150206533984228,0.0066638900458142,0.0646709534504507,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.016955017301038,0.7815887539766856
Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Mitrephora,Mitrephora grandiflora,10.51667,76.21667,0.75,0.4862385321100917,0.5932203389830508,0.1470202398800599,0.5994236311239193,0.7411273486430062,0.2779369627507163,0.684863523573201,0.7331730769230769,0.6366559485530546,0.7902097902097902,0.1479446264398182,0.093935790725327,0.2068965517241379,0.2307692307692307,0.0997498436522826,0.1864406779661017,0.0590936314633659,0.0670882595545779,0.0547215264593736,0.9156626180703354,0.0,0.6666666666666666,0.0,0.2494714587737843,0.7811350158155262
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Stevenia,Stevenia canescens,32.807068,78.1987,0.8151260504201681,0.6428571428571429,0.375,0.5331640128944026,0.8338192419825073,0.6539235412474849,0.6656716417910448,0.8730512249443207,0.8875,0.8365384615384616,0.7192982456140351,0.1819640886748921,0.2312477131357482,0.1914893617021276,0.7164179104477612,0.2090962787950384,0.4378109452736318,0.1300828313253012,0.0272632674297606,0.1592036744036006,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.0875474083438685,0.7717934322461483
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Thunbergia,Thunbergia erecta,18.499762,73.852379,0.9705882352941176,0.411214953271028,0.5365853658536586,0.2453987730061349,0.8055555555555556,0.8769716088328076,0.3368055555555556,0.835016835016835,0.896551724137931,0.874439461883408,0.9304635761589404,0.1331805814120005,0.0866558177379983,0.048780487804878,0.40625,0.0994634750309533,0.1158536585365853,0.0451839826839826,0.0260994656802301,0.092156232875418,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0067548550520686,0.7669911065921566
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum indicum,23.048405,72.532509,0.9152046783625732,0.5714285714285714,0.4782608695652174,0.3038548752834467,0.879746835443038,0.8,0.5207667731629393,0.8816705336426914,0.7964376590330788,0.8900343642611683,0.8823529411764706,0.0976633552539527,0.0709487825356843,0.0212765957446808,0.5419847328244275,0.1050420168067226,0.0656565656565656,0.0336894001643385,0.0053763440860215,0.0627074585082983,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1096711798839458,0.7676877014431915
Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus pumila,18.454056,73.86636,0.4066852367688022,0.4473684210526316,0.3877551020408163,0.4955875061973228,0.2901234567901234,0.408,0.5203488372093024,0.5720930232558139,0.4389721627408993,0.3322147651006711,0.4175824175824176,0.226010101010101,0.1275917065390749,0.4487179487179487,0.2518518518518518,0.1644856049929535,0.5977859778597786,0.1977431488447071,0.0702836004932182,0.2876385926481044,0.9156626180703354,0.0,0.6666666666666666,0.0,0.5945347119645494,0.8002065624981933
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Parthenium,Parthenium hysterophorus,12.589883,77.376503,0.9156976744186046,0.5803571428571429,0.4888888888888889,0.2807358201328564,0.8920634920634921,0.8168103448275862,0.4908536585365853,0.8839506172839506,0.8055555555555556,0.8904593639575972,0.8850574712643678,0.1192928252660487,0.0635491606714628,0.073170731707317,0.4806201550387597,0.0947092084006462,0.0851063829787234,0.0551086082059533,0.0057553956834532,0.0762085653327782,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1098836062339712,0.7669324456348476
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Calotropis,Calotropis procera,20.975103,75.538742,0.947075208913649,0.8333333333333334,0.5714285714285714,0.3499256321269212,0.9783950617283952,0.762,0.6540697674418605,0.8930232558139535,0.9486081370449678,0.9562289562289562,0.8967032967032967,0.0985915492957746,0.0834998002397123,0.0128205128205128,0.6616541353383458,0.1074313408723748,0.025830258302583,0.0360021493820526,0.0053431976983148,0.0521704041044561,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0467847157502329,0.7868886139235244
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum virginianum,13.746466,76.889164,0.9134860050890584,0.4201680672268907,0.4411764705882353,0.2344172179260225,0.7267605633802817,0.793168880455408,0.3628571428571429,0.8853503184713376,0.8092369477911646,0.8264705882352941,0.8834355828220859,0.0844537396673638,0.1396281443674808,0.0,0.940828402366864,0.1029714621947631,0.0016339869281045,0.0951933909125047,0.0002082465639316,0.0502568993631357,0.8192771125867657,0.8674698366034213,0.6666666666666666,0.2307692307692307,0.0160899653979238,0.77333618511573
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,12.270628,77.012528,0.9322916666666666,0.6074766355140186,0.4,0.3755559673832468,0.971875,0.7886792452830189,0.664576802507837,0.8375,0.8093385214007782,0.961783439490446,0.8747433264887063,0.2076523031203566,0.179637526652452,0.0232558139534883,0.6825396825396826,0.199671900632763,0.053763440860215,0.0652606446478312,0.002749518834204,0.177533630887356,0.7590361501156876,0.7228915496529372,0.6666666666666666,0.3846153846153846,0.0560630485402113,0.7698640152155182
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha curcas,12.796262,77.595599,0.7366412213740458,0.5607476635514018,0.2888888888888888,0.5695132013201321,0.7862068965517242,0.5862068965517241,0.6840390879478827,0.8661971830985915,0.6216216216216216,0.7890625,0.6481481481481481,0.2018665043619395,0.2280832095096582,0.4186046511627907,0.6230769230769231,0.2177215189873417,0.5957446808510638,0.1494668697638994,0.0421290587751746,0.1607217274537344,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.1442593015293312,0.7716408737838601
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica,18.994412,73.361275,0.9484029484029484,0.4862385321100917,0.3787878787878788,0.2259068760151597,0.8797953964194374,0.8336106489184693,0.3658536585365853,0.8888888888888888,0.8520408163265306,0.9228650137741048,0.911660777385159,0.1512005871867463,0.1289815178922532,0.0459770114942528,0.4809160305343511,0.138850147218348,0.1423728813559322,0.0595947556615017,0.0094533497739416,0.1127068177175808,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.007516741834085,0.7719483328218504
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Arivela,Arivela viscosa,13.7323,79.594581,0.932748538011696,0.6696428571428571,0.3023255813953488,0.5836789597578746,0.9839228295819936,0.7186813186813187,0.744408945686901,0.964622641509434,0.8854961832061069,0.9965635738831616,0.8117647058823529,0.1100307062436028,0.1053736356003358,0.0212765957446808,0.900763358778626,0.1288356452290878,0.0404040404040404,0.0179487179487179,0.0023655913978494,0.052369526094781,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0516770670826833,0.7920857579562691
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cassia,Cassia fistula,18.543158,73.90867,0.941031941031941,0.4036697247706422,0.3939393939393939,0.1969409853817,0.8337595907928389,0.848585690515807,0.3059866962305986,0.8755555555555555,0.8605442176870748,0.9035812672176308,0.9169611307420494,0.1323267274824368,0.1116791191506095,0.0689655172413793,0.465648854961832,0.1180846118084611,0.0983050847457627,0.0552244735796583,0.0100698725852856,0.1012431438495025,0.7590361501156876,0.7831325121240154,0.3333333333333333,0.7692307692307693,0.019816864835315,0.7721199749183463
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Centella,Centella asiatica,20.17658,85.621368,0.8804071246819338,0.3697478991596639,0.3823529411764705,0.3207863598248393,0.676056338028169,0.7552182163187856,0.3685714285714285,0.8747346072186837,0.7550200803212851,0.8117647058823529,0.8282208588957055,0.2286624838163529,0.1855632519139628,0.0388888888888888,0.5443786982248521,0.2046190055898794,0.0473856209150326,0.1672925272249343,0.0060391503540191,0.2393009876011445,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.008477508650519,0.7597786920957202
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia tetraphylla,23.314972,88.653615,0.8687782805429864,0.5981308411214953,0.4090909090909091,0.3426993046956853,0.7575757575757576,0.6580310880829016,0.5358166189111748,0.9254498714652956,0.6096654275092936,0.8009950248756219,0.8011527377521613,0.2182404247250663,0.1160762942779291,0.0375,0.4307692307692308,0.1511153753897817,0.109090909090909,0.171792618629174,0.0079757975797579,0.2331915663740837,0.8795180750578437,0.9759036379916722,1.0,0.2307692307692307,0.0066405070932689,0.7705668568416868
Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron setosum,27.914238,88.564628,0.924791086350975,0.3947368421052631,0.4693877551020408,0.2711948438274665,0.7932098765432098,0.81,0.4098837209302325,0.8906976744186047,0.8179871520342612,0.8691275167785235,0.8901098901098901,0.1225716002403364,0.1027798098024872,0.0769230769230769,0.4592592592592592,0.1113733589024929,0.1070110701107011,0.0525225903614457,0.0098643649815043,0.1001416517829648,0.7590361501156876,0.7831325121240154,0.3333333333333333,0.7692307692307693,0.0374815361890694,0.7695537421880183
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica papaya,26.055536,81.084261,0.8671875,0.5420560747663551,0.56,0.3487768717568569,0.6614906832298136,0.7226415094339622,0.444776119402985,0.8706467661691543,0.7470817120622568,0.8018867924528302,0.8090349075975359,0.151654964894684,0.0971407624633431,0.3181818181818182,0.2619047619047619,0.108695652173913,0.3076923076923077,0.1410522345841976,0.0126742712294043,0.1531404158534524,0.6144578057149449,0.6024096247107811,0.6666666666666666,0.3846153846153846,0.0272255060003582,0.7616659072571286
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Clitoria,Clitoria ternatea,17.247322,81.011383,0.9389312977099236,0.5210084033613446,0.3382352941176471,0.3227429423274014,0.904225352112676,0.7950664136622391,0.54,0.8641188959660298,0.8132530120481928,0.9176470588235294,0.8875255623721882,0.1147296086047206,0.1115566897557418,0.0111111111111111,0.6923076923076923,0.1204766107678729,0.0294117647058823,0.0424333458505445,0.0037484381507705,0.0948681660154447,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0418685121107266,0.7751375760252066
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum sambac,17.741433,83.232527,0.8376623376623377,0.6574074074074074,0.3265306122448979,0.6208232445520581,0.9275862068965516,0.6377777777777778,0.8013029315960912,0.927570093457944,0.7021276595744681,0.8988326848249028,0.685785536159601,0.1150379746835443,0.12592867756315,0.1860465116279069,0.5538461538461539,0.1213700670141474,0.3802083333333333,0.0725437928408225,0.0343197698314837,0.1112941466268436,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.0621531631520532,0.7803775347832038
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,Ricinus communis,27.121407,88.242312,0.872093023255814,0.7368421052631579,0.6595744680851063,0.2049221496735309,0.8201892744479495,0.7479166666666667,0.5102040816326531,0.8288508557457213,0.8261964735516373,0.7985865724381626,0.8781609195402299,0.1077926536216958,0.0723421262989608,0.0,0.5114503816793893,0.079967689822294,0.007380073800738,0.0599356395816572,0.0065775950668037,0.0709880459886804,0.7710843311198514,0.8192771125867657,0.6666666666666666,0.6923076923076923,0.1296113631880055,0.7685041909656933
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Pedaliaceae,Sesamum,Sesamum indicum,11.684153,78.177289,0.8659217877094972,0.5350877192982456,0.7083333333333334,0.1390529582540794,0.7561728395061729,0.822,0.3575581395348837,0.7943262411347518,0.8728448275862069,0.7705479452054794,0.9032967032967032,0.1289692232535417,0.0731414868105515,0.0,0.3740458015267175,0.0809773828756058,0.025830258302583,0.0454863540937718,0.0098643649815043,0.1229987828854976,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1352666043030869,0.7643700442678545
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Capparaceae,Capparis,Capparis sepiaria,17.444725,78.221947,0.9267605633802816,0.5714285714285714,0.6304347826086957,0.2071501532175689,0.8037974683544303,0.8333333333333334,0.3957703927492447,0.8876146788990825,0.8729166666666667,0.8532423208191127,0.9166666666666666,0.2691272587466359,0.3451254627725216,0.0,0.8195488721804511,0.3237093690248566,0.0151515151515151,0.0769796518754596,0.0008449514152936,0.1817268526129285,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0366602687140115,0.7648471063117662
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Arivela,Arivela viscosa,19.588038,84.636288,0.9414758269720102,0.2941176470588235,0.3676470588235294,0.2309699058976987,0.7577464788732394,0.8425047438330171,0.32,0.8895966029723992,0.8393574297188755,0.8588235294117647,0.9120654396728016,0.1223981675131958,0.0896828290193219,0.0277777777777777,0.5443786982248521,0.1025301559282141,0.0571895424836601,0.0444986856928276,0.0137442732194918,0.1016521551856751,0.7590361501156876,0.7831325121240154,0.3333333333333333,0.7692307692307693,0.0088235294117647,0.7727520428997987
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,Vigna hainiana,30.45,78.067,0.6356164383561644,0.3274336283185841,0.25,0.4143909031596607,0.5227963525835866,0.5980582524271845,0.4699140401146132,0.7075268817204301,0.6424242424242425,0.567741935483871,0.6186440677966102,0.2119159111288233,0.2383211678832116,0.0666666666666666,0.6986301369863014,0.2313806299676185,0.1895424836601307,0.1610296880871852,0.0335276967930029,0.2058560916284368,0.6024096247107811,0.6144578057149449,1.0,0.2307692307692307,0.3092538405267008,0.7644841229305888
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,Cynodon dactylon,28.462448,77.044033,0.8190954773869347,1.0,0.4090909090909091,0.5973286191318012,0.9175824175824177,0.5264623955431755,0.7934131736526946,1.0,0.3459715639810427,0.937984496124031,0.6456456456456456,0.0083706443449484,0.018232044198895,0.032258064516129,0.6902654867256637,0.0244907856450048,0.0871794871794871,0.0672963400236127,0.0066006600660066,0.0086045111717007,1.0,1.0,0.6666666666666666,0.6923076923076923,0.0849162011173184,0.7959970467749846
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton bonplandianus,28.45555,77.34832,0.9327731092436976,0.1071428571428571,0.9166666666666666,0.0418091237667285,0.6763848396501457,0.971830985915493,0.0328358208955223,0.8730512249443207,0.9229166666666668,0.8012820512820513,0.9694989106753812,0.1559170471841704,0.1048210372534696,0.5319148936170213,0.1865671641791045,0.0899182561307901,0.4776119402985074,0.058833985069321,0.060353798126951,0.1333200202768091,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0102718078381795,0.7871001823249205
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia hypericifolia,18.5873,73.783958,0.8795518207282913,0.6964285714285714,0.6458333333333334,0.1985933378919605,0.8221574344023324,0.7746478873239436,0.4746268656716418,0.8151447661469933,0.8520833333333333,0.8076923076923077,0.8859649122807017,0.0990603418996943,0.1232653061224489,0.0,0.6240601503759399,0.1022348232154769,0.0099502487562189,0.0390032502708559,0.000624349635796,0.0723090394719116,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0900758533501896,0.7759240386814504
Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Vanda,Vanda testacea,12.013631,76.256766,0.888268156424581,0.7456140350877193,0.4166666666666667,0.5584142556812494,0.9135802469135802,0.668,0.7296511627906976,0.9243498817966904,0.8556034482758621,0.934931506849315,0.7714285714285715,0.0607392932747109,0.0651478816946442,0.0,0.8854961832061069,0.0733037156704361,0.025830258302583,0.0608817354793561,0.0022605836415947,0.0336344911525138,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.077268475210477,0.7832382135807
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cullen,Cullen corylifolium,11.718175,78.063603,0.8932291666666666,0.7850467289719626,0.66,0.2021868050407709,0.8291925465838509,0.7773584905660378,0.5194029850746269,0.7810945273631841,0.8638132295719845,0.8144654088050315,0.8952772073921971,0.0623871614844533,0.0608504398826979,0.0,0.5,0.0559006211180124,0.0102564102564102,0.0262313644083789,0.0074110671936758,0.047179234989473,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1003044957907934,0.7796216684760854
Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Zephyranthes,Zephyranthes candida,30.719938,76.65421,0.8778625954198473,0.6134453781512605,0.4852941176470588,0.2128016398024783,0.7859154929577464,0.7722960151802657,0.4542857142857143,0.8067940552016986,0.8293172690763052,0.8029411764705883,0.8732106339468303,0.0828602728811871,0.0940576011666059,0.0,0.7100591715976331,0.0876728449543983,0.0049019607843137,0.0264739016147202,0.0008329862557267,0.0657631603236624,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1089965397923875,0.765739501977045
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Parthenium,Parthenium hysterophorus,25.240142,80.528722,0.9453125,0.6074766355140186,0.42,0.3646219421793921,0.9657320872274144,0.7962264150943397,0.6388888888888888,0.85,0.8190661478599222,0.9681528662420382,0.8850102669404517,0.2343427391603579,0.2098280098280098,0.0909090909090909,0.6904761904761905,0.2205380017079419,0.0967741935483871,0.085385226370135,0.0044466403162055,0.1946377851992883,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0440623320795271,0.7732158468908784
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pterospermum,Pterospermum rubiginosum,9.964767,76.840443,0.938375350140056,0.2678571428571428,0.9166666666666666,0.0505030770733613,0.7259475218658892,0.9517102615694164,0.1134328358208955,0.8574610244988864,0.9333333333333332,0.8141025641025641,0.9760348583877996,0.3179223744292237,0.2622352081811541,0.5319148936170213,0.3259259259259259,0.2520435967302452,0.6517412935323383,0.0933167436900106,0.0624349635796045,0.2255795019892778,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.0379266750948166,0.7798134826710371
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cyanthillium,Cyanthillium cinereum,21.196352,81.296959,0.9188311688311688,0.6111111111111112,0.3877551020408163,0.3774334140435835,0.9655172413793104,0.7555555555555555,0.6644951140065146,0.8644859813084113,0.7367021276595744,0.926070038910506,0.8503740648379052,0.1124050632911392,0.1263001485884101,0.0232558139534883,0.6615384615384615,0.1273268801191362,0.0572916666666666,0.0329398324447829,0.0022605836415947,0.085737598916156,0.7590361501156876,0.7228915496529372,0.6666666666666666,0.3846153846153846,0.0685904550499445,0.7717146905810786
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Alstonia,Alstonia scholaris,24.368635,71.630705,0.9814814814814816,0.411214953271028,0.7804878048780488,0.1519854586129753,0.7083333333333334,0.9283387622149836,0.2291666666666666,0.8392857142857143,0.875,0.8010471204188482,0.9732441471571908,0.0866389803809251,0.0532953620829943,0.3902439024390244,0.2890625,0.0586050350804787,0.3170731707317073,0.0294913419913419,0.0431565967940813,0.0535515201904725,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0530358449158741,0.7816246334039261
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,Abelmoschus esculentus,12.397296,75.118598,0.9401041666666666,0.1869158878504672,0.86,0.0566160118606375,0.67601246105919,0.9509433962264152,0.0987654320987654,0.805,0.9319066147859922,0.8184713375796179,0.9753593429158112,0.6865106675843083,0.6368550368550369,0.0454545454545454,0.6746031746031746,0.6347139197267293,0.053763440860215,0.1266878474980143,0.5812747035573123,0.6544835981147976,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.014687444026509,0.7886929961863121
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lawsonia,Lawsonia inermis,18.616794,79.656292,0.8888888888888888,0.5887850467289719,0.4615384615384615,0.3250212524794559,0.8411214953271028,0.7605633802816901,0.5176056338028169,0.8081180811808119,0.7195121951219512,0.8277777777777777,0.8607142857142858,0.1174496644295302,0.0828759604829857,0.0277777777777777,0.5590551181102362,0.0999514798641436,0.0426829268292682,0.0413520316432937,0.0046754675467546,0.0530483149743701,0.8554216555992573,0.9277107990744992,1.0,0.2307692307692307,0.1817849305047549,0.7722679790248035
Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace sempervivoides,34.34052,74.99813,0.9041769041769042,0.4587155963302752,0.4696969696969697,0.182390362750406,0.7416879795396419,0.8036605657237936,0.2860310421286031,0.8533333333333334,0.8282312925170068,0.837465564738292,0.8869257950530035,0.0765439865785886,0.1278018088871411,0.0,0.931297709923664,0.0942197427553076,0.0033898305084745,0.0836313071116408,0.0002055076037813,0.05292019546533,0.8192771125867657,0.8674698366034213,0.6666666666666666,0.2307692307692307,0.015990159901599,0.7734712182353406
